business_id,postal_code,business_lat,business_long,overall_business_stars,overall_review_count,isromantic,isintimate,istouristy,ishipster,isdivey,isclassy,istrendy,isupscale,iscasual,parking_garage,parking_street,parking_validated,parking_lot,parking_valet,alcohol,outdoorseating,restaurantstableservice,bikeparking,happyhour,byob,businessacceptscreditcards,restaurantscounterservice,hastv,restaurantspricerange2,restaurantsreservations,restaurantsdelivery,wifi,restaurantstakeout,n_photo,attribute_count,average_stars_2018,average_stars_2019,review_count_2018,review_count_2019,check_in_count_2018,check_in_count_2019,Total.population_2018,Total.population_2019,children_2018,children_2019,youth_2018,youth_2019,adults_2018,adults_2019,elders_2018,elders_2019,surrounding_children_2018,surrounding_youth_2018,surrounding_adults_2018,surrounding_elders_2018,surrounding_children_2019,surrounding_youth_2019,surrounding_adults_2019,surrounding_elders_2019,scaled_capped_business_proximity,landmarks_nearby,capped_Total.population_2018,scaled_capped_Total.population_2018,capped_Total.population_2019,scaled_capped_Total.population_2019,capped_children_2018,scaled_capped_children_2018,capped_children_2019,scaled_capped_children_2019,capped_youth_2018,scaled_capped_youth_2018,capped_youth_2019,scaled_capped_youth_2019,capped_adults_2018,scaled_capped_adults_2018,capped_adults_2019,scaled_capped_adults_2019,capped_elders_2018,scaled_capped_elders_2018,capped_elders_2019,scaled_capped_elders_2019,capped_surrounding_children_2018,scaled_capped_surrounding_children_2018,capped_surrounding_youth_2018,scaled_capped_surrounding_youth_2018,capped_surrounding_adults_2018,scaled_capped_surrounding_adults_2018,capped_surrounding_elders_2018,scaled_capped_surrounding_elders_2018,capped_surrounding_children_2019,scaled_capped_surrounding_children_2019,capped_surrounding_youth_2019,scaled_capped_surrounding_youth_2019,capped_surrounding_adults_2019,scaled_capped_surrounding_adults_2019,capped_surrounding_elders_2019,scaled_capped_surrounding_elders_2019
BX3LLonrLLLfVX-tNrE7yA,19145,39.924667,-75.173231,4.5,166,0,NA,NA,NA,0,NA,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,NA,1,2,1,1,2,1,4,15,4.5574,4.7381,61,42,168,87,46623,46052,8470,7671,3953,4237,26570,26728,7630,7416,42806,25118,152321,35342,43200,24411,151341,34749,1.046817010691895,10,46623,0.5097196381600051,46052,0.4763387091432924,8470,0.6179733727810651,7671,0.49961597542242703,3953,0.6584249084249084,4237,0.8414634146341463,26570,0.5516786946972074,26728,0.5296427903497288,7630,0.976911976911977,7416,0.8735221336266153,42806,0.46725644621857804,25118,0.0982594048287479,152321,0.8052113183914372,35342,0.692808005003127,43200,0.48358965080513844,24411,0.11053041254308907,151341,0.772936298529966,34749,0.644811320754717
BxfvdHqETU8jWYUjx5OL2A,19103,39.9512256328,-75.1737892628,3.5,777,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,NA,1,NA,1,2,0,NA,0,1,10,11,3.5652,3.52,46,25,125,102,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,16174,32406,83217,17953,15565,31787,83400,18544,1.146298253713241,9,24219,-0.20895618143324565,24214,-0.24684571315031295,1290,-0.709689349112426,1246,-0.734062980030722,1926,-0.2696886446886447,1859,-0.15853658536585366,15772,-0.12594916849701915,15803,-0.15142447478336762,5231,0.28455988455988457,5306,0.29337365960956835,16174,-0.4904880066170389,32406,0.47026695931805423,83217,-0.506234224659822,17953,-0.3946841776110069,15565,-0.5164103491948616,31787,0.5206271544534639,83400,-0.5075197889182058,18544,-0.31067216981132073
by2wRASwOKpCZU9KtZ3MHA,19103,39.9508002,-75.1703050733,3,133,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,NA,NA,1,NA,1,1,0,1,2,1,8,12,3.1667,4,12,11,11,9,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,16174,32406,83217,17953,15565,31787,83400,18544,2.339506319733881,8,24219,-0.20895618143324565,24214,-0.24684571315031295,1290,-0.709689349112426,1246,-0.734062980030722,1926,-0.2696886446886447,1859,-0.15853658536585366,15772,-0.12594916849701915,15803,-0.15142447478336762,5231,0.28455988455988457,5306,0.29337365960956835,16174,-0.4904880066170389,32406,0.47026695931805423,83217,-0.506234224659822,17953,-0.3946841776110069,15565,-0.5164103491948616,31787,0.5206271544534639,83400,-0.5075197889182058,18544,-0.31067216981132073
bz3Z6Lj3_r9BWAClE1cHpQ,19115,40.1013949795,-75.0286053176,3.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,NA,NA,1,NA,1,1,0,1,0,1,0,7,2.6667,NA,3,0,2,1,34479,35346,5984,5827,2586,3034,17779,18225,8130,8260,44713,23673,129662,42662,45006,22833,130180,43332,-0.19939203283515275,3,34479,0.12016423943029447,35346,0.12180017882571116,5984,0.15828402366863906,5827,0.1455453149001536,2586,0.03250915750915751,3034,0.3355761143818335,17779,0,18225,-4.363817717099931e-4,8130,1.121212121212121,8260,1.105581523233434,44713,0.5358363002121768,23673,0.024501046398856616,129662,0.375192150760063,42662,1.1505941213258286,45006,0.5489415596164284,22833,0.02279550761703547,130180,0.3741236336223144,43332,1.1508844339622641
Bze5Vj4MmcE0KHGy346xqw,19148,39.9218264,-75.150924,5,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,1,NA,0,NA,1,1,0,1,0,6,5,4.9524,3,21,3,6,52594,52259,9257,9472,4110,4141,31531,31193,7696,7453,28581,14140,110165,24264,27997,13926,110329,23813,0.07184428263522744,10,52594,0.7012574581381921,52259,0.681888929363844,9257,0.7634985207100592,9472,0.8454301075268817,4110,0.7303113553113553,4141,0.8010933557611438,31531,0.8630059617194854,31193,0.807992020447603,7696,0.9959595959595959,7453,0.8836953533131702,28581,-0.04430539072895314,14140,-0.46209994385176867,110165,0.005180953826884026,24264,0,27997,-0.06654604667993487,13926,-0.47242299566329365,110329,0,23813,0
bzG2ul_mhdPMvhxsn-8EEg,19154,40.0956946,-74.9761273,3,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,NA,NA,1,NA,1,2,NA,1,2,1,1,5,2.7143,1,7,1,31,9,34253,35098,6478,6988,3311,2974,19047,19591,5417,5545,23451,11648,73465,26816,24137,11323,74227,27172,-0.43141816836574864,0,34253,0.11291460832745237,35098,0.11358744246117164,6478,0.2496301775147929,6988,0.3684715821812596,3311,0.36446886446886445,2974,0.3103448275862069,19047,0.07957326639472859,19591,0.0847204039648401,5417,0.33823953823953823,5545,0.35908715974704425,23451,-0.22879131154025964,11648,-0.589301209739166,73465,-0.6913062456113716,26816,0.15959974984365227,24137,-0.20622399131536095,11323,-0.617146669631936,74227,-0.6803995476818696,27172,0.19805424528301888
bzOCjuydWTkgkbZeaec8Zg,19153,39.878166,-75.237845,3,110,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,NA,1,NA,0,1,0,0,0,1,4,7,3.3,2.9688,40,32,73,63,13190,13006,1765,1745,2227,2213,7238,7036,1960,2012,29813,19041,83347,21003,29836,19099,82911,20920,-0.3559238367028781,0,13190,-0.5627445948546866,13006,-0.6180084114315991,1765,-0.6218565088757396,1745,-0.6382488479262672,2227,-0.13186813186813187,2213,-0.009671993271656855,7238,-0.6614998431126451,7036,-0.6979614737235833,1960,-0.6594516594516594,2012,-0.612317844377234,29813,0,19041,-0.21193405135010973,83347,-0.5037671037898772,21003,-0.20393996247654783,29836,0,19099,-0.18481040809518515,82911,-0.5167357708254806,20920,-0.17057783018867925
bZUmx_CkQkAtFwAVqVhFrA,19107,39.955455,-75.154901,4,210,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,NA,0,2,1,1,2,1,39,16,4.1404,4.25,114,40,152,57,13696,14526,727,940,2157,2183,9297,9845,1515,1558,11541,10001,77559,14058,11719,9706,79216,14540,1.2865918113659514,18,13696,-0.5465131199076153,14526,-0.5676722853263569,727,-0.8137943786982249,940,-0.7928187403993856,2157,-0.16391941391941392,2183,-0.022287636669470142,9297,-0.5322874176341387,9845,-0.5228477027616732,1515,-0.7878787878787878,1558,-0.7371459994500962,11541,-0.6571007300320063,10001,-0.6733704251952427,77559,-0.6136109160609569,14058,-0.6382739212007504,11719,-0.6555816898860141,9706,-0.7070499277215612,79216,-0.5863739163211459,14540,-0.5467570754716982
c0eRjo4okGY_ppuwTjNYzQ,19118,40.074096,-75.2025511,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,1,NA,0,2,0,1,NA,1,6,7,4.6667,3,6,4,2,10,10919,10884,1458,1309,1655,1600,5577,5469,2229,2506,11670,8138,44921,13890,11063,7544,44218,13895,-0.2594599737343564,15,10919,-0.635593764034131,10884,-0.6882802927443123,1458,-0.6786242603550295,1309,-0.7219662058371735,1655,-0.39377289377289376,1600,-0.2674516400336417,5577,-0.7657358016943834,5469,-0.7956486503335204,2229,-0.5818181818181818,2506,-0.4764916139675557,11670,-0.652461610385874,8138,-0.768465111530805,44921,-1.2330100772398611,13890,-0.6487804878048781,11063,-0.6793197032748326,7544,-0.8272545313021239,44218,-1.2459668300037694,13895,-0.5847877358490566
c-0PoHHcA6k7y4CxjGH1jw,19107,39.9501605116,-75.1619333196,3,101,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,0,1,NA,1,NA,1,2,0,0,0,0,0,12,3.12,3.2,25,20,54,44,13696,14526,727,940,2157,2183,9297,9845,1515,1558,11541,10001,77559,14058,11719,9706,79216,14540,1.835261469188738,14,13696,-0.5465131199076153,14526,-0.5676722853263569,727,-0.8137943786982249,940,-0.7928187403993856,2157,-0.16391941391941392,2183,-0.022287636669470142,9297,-0.5322874176341387,9845,-0.5228477027616732,1515,-0.7878787878787878,1558,-0.7371459994500962,11541,-0.6571007300320063,10001,-0.6733704251952427,77559,-0.6136109160609569,14058,-0.6382739212007504,11719,-0.6555816898860141,9706,-0.7070499277215612,79216,-0.5863739163211459,14540,-0.5467570754716982
c3a5La0D2L51qXVE7DIJLg,19103,39.9518768,-75.173802,3.5,302,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NA,1,NA,NA,1,NA,1,1,0,1,2,1,9,13,3.2083,3.4,24,10,99,41,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,16174,32406,83217,17953,15565,31787,83400,18544,1.0004455875005889,9,24219,-0.20895618143324565,24214,-0.24684571315031295,1290,-0.709689349112426,1246,-0.734062980030722,1926,-0.2696886446886447,1859,-0.15853658536585366,15772,-0.12594916849701915,15803,-0.15142447478336762,5231,0.28455988455988457,5306,0.29337365960956835,16174,-0.4904880066170389,32406,0.47026695931805423,83217,-0.506234224659822,17953,-0.3946841776110069,15565,-0.5164103491948616,31787,0.5206271544534639,83400,-0.5075197889182058,18544,-0.31067216981132073
c5kcBGTi_xr32z88o8Al9Q,19107,39.9553798614,-75.1566319,3.5,44,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,1,NA,NA,1,NA,0,2,0,0,0,1,5,12,3.8571,2.7143,7,7,47,31,13696,14526,727,940,2157,2183,9297,9845,1515,1558,11541,10001,77559,14058,11719,9706,79216,14540,4.850555577095005,15,13696,-0.5465131199076153,14526,-0.5676722853263569,727,-0.8137943786982249,940,-0.7928187403993856,2157,-0.16391941391941392,2183,-0.022287636669470142,9297,-0.5322874176341387,9845,-0.5228477027616732,1515,-0.7878787878787878,1558,-0.7371459994500962,11541,-0.6571007300320063,10001,-0.6733704251952427,77559,-0.6136109160609569,14058,-0.6382739212007504,11719,-0.6555816898860141,9706,-0.7070499277215612,79216,-0.5863739163211459,14540,-0.5467570754716982
C5MdSiVtZKirRghyh08C0g,19147,39.9428633,-75.1456224,4,167,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,NA,1,NA,NA,1,NA,1,1,0,1,2,1,1,10,3.5,3.8571,4,14,17,21,39060,38472,5468,5475,2515,2236,26832,26522,4245,4239,30187,17884,131221,28866,29876,17615,132276,28563,1.0301210135478966,20,39060,0.2671136203246295,38472,0.22532039606583434,5468,0.0628698224852071,5475,0.07795698924731183,2515,0,2236,0,26832,0.5681204894885472,26522,0.5168006982108347,4245,0,4239,0,30187,0.013449850757003633,17884,-0.27099178194068707,131221,0.40477862334655457,28866,0.28780487804878047,29876,0.0014474398407816175,17615,-0.2673190259090404,132276,0.4136260836788541,28563,0.2800707547169811
c5w3gViEODLmPJBCeAVUIQ,19103,39.9511992,-75.1706583,3,269,0,0,0,0,0,1,0,0,1,NA,1,0,0,0,2,1,1,1,1,NA,1,NA,1,2,1,1,0,1,4,20,2.9,2.7273,20,22,12,23,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,16174,32406,83217,17953,15565,31787,83400,18544,1.8994094422142764,6,24219,-0.20895618143324565,24214,-0.24684571315031295,1290,-0.709689349112426,1246,-0.734062980030722,1926,-0.2696886446886447,1859,-0.15853658536585366,15772,-0.12594916849701915,15803,-0.15142447478336762,5231,0.28455988455988457,5306,0.29337365960956835,16174,-0.4904880066170389,32406,0.47026695931805423,83217,-0.506234224659822,17953,-0.3946841776110069,15565,-0.5164103491948616,31787,0.5206271544534639,83400,-0.5075197889182058,18544,-0.31067216981132073
C6cOQD3ELF38AeYgtfw0Dw,19144,40.039489,-75.1780373,4.5,83,0,NA,0,NA,0,0,0,0,1,0,1,0,0,0,0,1,NA,1,NA,NA,1,NA,0,2,0,1,0,1,1,12,4.5,4.5,14,6,6,3,42556,43884,7449,7429,5794,6402,23118,23828,6195,6225,43456,32898,127616,35776,42599,31546,129350,36733,-0.33516028849994284,11,42556,0.3792583563225765,43884,0.4045434976984469,7449,0.4291789940828402,7429,0.45314900153609833,5794,1.5013736263736264,6402,1.751892346509672,23118,0.33504863508001254,23828,0.3488560563555888,6195,0.5627705627705628,6225,0.5460544404729173,43456,0.4906318552882368,32898,0.49538053187688225,127616,0.3363634638377014,35776,0.7199499687304566,42599,0.4618418671973946,31546,0.5072278438785722,129350,0.35848096494534487,36733,0.7617924528301887
c6r29yLfVhZaSyrtsNVLRQ,19147,39.9299499,-75.1629175,4,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,1,0,1,2,7,3.9762,3.8,42,15,10,7,39060,38472,5468,5475,2515,2236,26832,26522,4245,4239,30187,17884,131221,28866,29876,17615,132276,28563,2.257284173529591,17,39060,0.2671136203246295,38472,0.22532039606583434,5468,0.0628698224852071,5475,0.07795698924731183,2515,0,2236,0,26832,0.5681204894885472,26522,0.5168006982108347,4245,0,4239,0,30187,0.013449850757003633,17884,-0.27099178194068707,131221,0.40477862334655457,28866,0.28780487804878047,29876,0.0014474398407816175,17615,-0.2673190259090404,132276,0.4136260836788541,28563,0.2800707547169811
c7TanwrkujM7GAE43H4kwg,19103,39.9512515918,-75.1702611521,4,65,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,NA,NA,1,NA,0,1,0,NA,0,1,14,15,3.9672,4,61,2,143,4,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,16174,32406,83217,17953,15565,31787,83400,18544,1.1603333484092382,6,24219,-0.20895618143324565,24214,-0.24684571315031295,1290,-0.709689349112426,1246,-0.734062980030722,1926,-0.2696886446886447,1859,-0.15853658536585366,15772,-0.12594916849701915,15803,-0.15142447478336762,5231,0.28455988455988457,5306,0.29337365960956835,16174,-0.4904880066170389,32406,0.47026695931805423,83217,-0.506234224659822,17953,-0.3946841776110069,15565,-0.5164103491948616,31787,0.5206271544534639,83400,-0.5075197889182058,18544,-0.31067216981132073
C809UuprygJyEgJw4wr2Pg,19147,39.9420587,-75.1545153,1.5,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,1,NA,1,1,0,1,NA,1,0,8,1.4667,1.1111,15,18,3,1,39060,38472,5468,5475,2515,2236,26832,26522,4245,4239,30187,17884,131221,28866,29876,17615,132276,28563,1.2302619633814762,30,39060,0.2671136203246295,38472,0.22532039606583434,5468,0.0628698224852071,5475,0.07795698924731183,2515,0,2236,0,26832,0.5681204894885472,26522,0.5168006982108347,4245,0,4239,0,30187,0.013449850757003633,17884,-0.27099178194068707,131221,0.40477862334655457,28866,0.28780487804878047,29876,0.0014474398407816175,17615,-0.2673190259090404,132276,0.4136260836788541,28563,0.2800707547169811
c8rjE6NcfeyzLB_aU1GdMA,19104,39.954815805,-75.1836068183,3.5,139,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,NA,1,NA,NA,1,NA,1,2,1,NA,0,1,6,12,4.2222,NA,9,0,26,5,54311,53560,6698,6454,23800,23654,20000,19313,3813,4139,53009,61505,173694,42427,53652,60644,174777,43211,0.6024492471304426,16,54311,0.7563354077115545,53560,0.7249726794052389,6698,0.29031065088757396,6454,0.26593701996927804,23800,9.74587912087912,23654,9.0067283431455,20000,0.13937872607467838,19313,0.06738981360264322,3813,-0.12467532467532468,4139,-0.027495188342040143,53009,0.834178444276621,61505,1.9555918534020724,173694,1.2108249672632039,42427,1.1358974358974359,53652,0.861805681201375,60644,2.1250416990992993,174777,1.214624952883528,43211,1.14375
c9k5dfDJZ2VRR8KyMB2CZQ,19153,39.88678,-75.23097,3,41,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,1,NA,NA,1,NA,1,1,0,0,0,1,0,5,2.75,2.125,4,8,5,8,13190,13006,1765,1745,2227,2213,7238,7036,1960,2012,29813,19041,83347,21003,29836,19099,82911,20920,-0.39354390782888565,0,13190,-0.5627445948546866,13006,-0.6180084114315991,1765,-0.6218565088757396,1745,-0.6382488479262672,2227,-0.13186813186813187,2213,-0.009671993271656855,7238,-0.6614998431126451,7036,-0.6979614737235833,1960,-0.6594516594516594,2012,-0.612317844377234,29813,0,19041,-0.21193405135010973,83347,-0.5037671037898772,21003,-0.20393996247654783,29836,0,19099,-0.18481040809518515,82911,-0.5167357708254806,20920,-0.17057783018867925
C9UylQTOh7uwZo4a7QhLyg,19103,39.948937,-75.1759543,4.5,287,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,NA,1,0,NA,NA,1,NA,1,4,1,1,0,1,13,11,4.35,4.5444,80,90,84,88,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,16174,32406,83217,17953,15565,31787,83400,18544,1.1242528484227168,17,24219,-0.20895618143324565,24214,-0.24684571315031295,1290,-0.709689349112426,1246,-0.734062980030722,1926,-0.2696886446886447,1859,-0.15853658536585366,15772,-0.12594916849701915,15803,-0.15142447478336762,5231,0.28455988455988457,5306,0.29337365960956835,16174,-0.4904880066170389,32406,0.47026695931805423,83217,-0.506234224659822,17953,-0.3946841776110069,15565,-0.5164103491948616,31787,0.5206271544534639,83400,-0.5075197889182058,18544,-0.31067216981132073
CAMIAMKJMaa9ivYyMsEcDw,19102,39.9548704,-75.1646958,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,1,1,0,0,0,1,1,4,4,NA,1,0,1,1,4937,5147,116,163,826,849,3088,3249,907,886,17454,14728,109892,21802,17568,14220,112052,22245,1.2303249114522083,8,4937,-0.8274844421633413,5147,-0.8782660529191642,116,-0.9267751479289941,163,-0.9420122887864824,826,-0.7733516483516484,849,-0.5832632464255677,3088,-0.9219328522121117,3249,-0.9340440122186896,907,-0.9633477633477634,886,-0.921913665108606,17454,-0.4444564318337109,14728,-0.4320861620131693,109892,0,21802,-0.1539712320200125,17568,-0.44392979916772207,14220,-0.4560769487379073,112052,0.032472672446287223,22245,-0.09245283018867924
catgj1WAPbrPMG7Jd7mDxg,19121,39.9786879,-75.159294,3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,1,NA,1,NA,1,1,0,1,2,1,2,11,4.6667,1.75,3,8,5,3,30733,32385,5766,5787,8265,8627,13544,14765,3158,3206,35477,53885,112218,25910,34080,52790,114247,27039,0.03726933887130715,12,30733,0,32385,0.02374408053780177,5766,0.1179733727810651,5787,0.13786482334869432,8265,2.6327838827838828,8627,2.687552565180824,13544,-0.26576717916535925,14765,-0.21613365750264946,3158,-0.3137085137085137,3206,-0.28402529557327466,35477,0.20368971841622613,53885,1.5666377418202235,112218,0.044142485719165736,25910,0.10293933708567855,34080,0.15357336710692962,52790,1.6883687312354052,114247,0.07384093479080286,27039,0.1902122641509434
Cb85PgiOfcmHza5GQFTB6A,19150,40.0719286,-75.1614096,4,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,NA,1,NA,1,2,0,NA,0,1,1,7,4.1111,4.2857,9,14,13,3,22492,22299,3301,3248,2246,1926,11702,11703,5243,5422,13522,9917,44048,16795,13927,8930,43663,16737,-0.38409693277833895,1,22492,-0.26435491114390197,22299,-0.31026260886843066,3301,-0.3378328402366864,3248,-0.34965437788018433,2246,-0.12316849816849818,1926,-0.13036164844407064,11702,-0.38136178224035144,11703,-0.40701951249922075,5243,0.288023088023088,5422,0.3252680780863349,13522,-0.5858596756212464,9917,-0.6776581083150426,44048,-1.2495777427741825,16795,-0.467104440275172,13927,-0.5756830106748688,8930,-0.7501945957967308,43663,-1.2564266867696947,16737,-0.41721698113207545
cbDPotTFcIBONQH6kFFyVA,19145,39.9185228,-75.1725846,2.5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,NA,NA,1,NA,0,1,0,1,0,1,0,6,2.3333,2.3077,12,13,3,2,46623,46052,8470,7671,3953,4237,26570,26728,7630,7416,42806,25118,152321,35342,43200,24411,151341,34749,0.12840364592738396,12,46623,0.5097196381600051,46052,0.4763387091432924,8470,0.6179733727810651,7671,0.49961597542242703,3953,0.6584249084249084,4237,0.8414634146341463,26570,0.5516786946972074,26728,0.5296427903497288,7630,0.976911976911977,7416,0.8735221336266153,42806,0.46725644621857804,25118,0.0982594048287479,152321,0.8052113183914372,35342,0.692808005003127,43200,0.48358965080513844,24411,0.11053041254308907,151341,0.772936298529966,34749,0.644811320754717
cbr2Db20L6P50CsxsX6c2A,19123,39.9673315908,-75.1404441921,4.5,310,NA,NA,0,0,0,0,NA,0,1,0,1,0,0,0,0,1,1,1,0,1,1,NA,0,2,1,1,2,1,9,16,4.38,4.375,50,56,48,32,15681,17351,1783,2042,1450,1668,10546,11598,1902,2043,18588,24762,91287,17056,18829,24691,95592,17498,0.5820867093523414,20,15681,-0.4828382626547764,17351,-0.4741199456899692,1783,-0.6185281065088757,2042,-0.581221198156682,1450,-0.4876373626373626,1668,-0.23885618166526493,10546,-0.453906495136492,11598,-0.41356523907487064,1902,-0.6761904761904762,2043,-0.6037943359912016,18588,-0.40367533354910634,24762,0.08008779541626257,91287,-0.3530829521947887,17056,-0.45078173858661663,18829,-0.3982992581870816,24691,0.1260980762815523,95592,-0.27774217866566153,17498,-0.37234669811320753
CczaLGn5dIbkiZ66tlz5-Q,19131,39.9707728,-75.2142558,3.5,31,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0,3,3.5833,3.7273,12,11,6,7,44972,44723,8767,8449,6718,6274,22222,22457,7265,7543,48555,57168,139675,32908,48085,56490,141304,34275,0.00100823074016121,9,44972,0.45675883749278245,44723,0.43232771467364306,8767,0.6728920118343196,8449,0.6490015360983102,6718,1.9244505494505495,6274,1.6980656013456685,22222,0.27882020709130845,22457,0.2633875693535316,7265,0.8715728715728716,7543,0.9084410228210064,48555,0.6740029488977596,57168,1.73421469041907,139675,0.5652173913043478,32908,0.5405878674171357,48085,0.6603582413605934,56490,1.894084287779384,141304,0.5837730870712401,34275,0.6168632075471698
CdiIirSjwWzfX7XsSCk-1g,19153,39.8877891,-75.2470401,2.5,168,0,0,NA,0,0,0,0,0,1,0,0,0,1,0,2,0,1,1,1,NA,1,NA,1,2,0,1,2,1,4,13,2.25,2.0952,20,21,21,20,13190,13006,1765,1745,2227,2213,7238,7036,1960,2012,29813,19041,83347,21003,29836,19099,82911,20920,-0.3975943811870434,0,13190,-0.5627445948546866,13006,-0.6180084114315991,1765,-0.6218565088757396,1745,-0.6382488479262672,2227,-0.13186813186813187,2213,-0.009671993271656855,7238,-0.6614998431126451,7036,-0.6979614737235833,1960,-0.6594516594516594,2012,-0.612317844377234,29813,0,19041,-0.21193405135010973,83347,-0.5037671037898772,21003,-0.20393996247654783,29836,0,19099,-0.18481040809518515,82911,-0.5167357708254806,20920,-0.17057783018867925
cDj-eJ9VODmTKczeOWNq8A,19149,40.033665,-75.0720694,3.5,146,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA,1,NA,NA,1,NA,1,2,1,1,0,1,5,13,3.1333,4.0769,30,13,16,7,59633,58055,13491,13291,8011,6979,32065,31665,6066,6120,67652,39284,161429,35335,68141,37520,161537,35821,-0.40329826406044494,8,59633,0.9270545967793674,58055,0.8738285260125178,13491,1.546412721893491,13291,1.5787250384024578,8011,2.5164835164835164,6979,1.994533221194281,32065,0.8965171007216818,31665,0.8374166199114769,6066,0.5255411255411255,6120,0.5171844927137751,67652,1.3607724673643327,39284,0.8213465366750038,161429,0.9780616021103372,35335,0.6923702313946216,68141,1.3861045775284964,37520,0.8393750694984988,161537,0.9650961176027139,35821,0.7080188679245283
cdZf-iYQRy5D18gTM95aew,19102,39.9491188,-75.1648441,3.5,168,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,0,2,NA,0,3,3.0455,3.1111,22,18,41,39,4937,5147,116,163,826,849,3088,3249,907,886,17454,14728,109892,21802,17568,14220,112052,22245,1.7542140521007512,11,4937,-0.8274844421633413,5147,-0.8782660529191642,116,-0.9267751479289941,163,-0.9420122887864824,826,-0.7733516483516484,849,-0.5832632464255677,3088,-0.9219328522121117,3249,-0.9340440122186896,907,-0.9633477633477634,886,-0.921913665108606,17454,-0.4444564318337109,14728,-0.4320861620131693,109892,0,21802,-0.1539712320200125,17568,-0.44392979916772207,14220,-0.4560769487379073,112052,0.032472672446287223,22245,-0.09245283018867924
-cEFKAznWmI0cledNOIQ7w,19103,39.9512789,-75.1695181,4.5,1138,0,0,0,0,0,1,0,0,1,NA,1,0,0,0,2,1,1,1,1,NA,1,NA,1,2,1,1,2,1,55,19,4.4132,4.3284,167,201,236,251,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,16174,32406,83217,17953,15565,31787,83400,18544,1.582473013839561,6,24219,-0.20895618143324565,24214,-0.24684571315031295,1290,-0.709689349112426,1246,-0.734062980030722,1926,-0.2696886446886447,1859,-0.15853658536585366,15772,-0.12594916849701915,15803,-0.15142447478336762,5231,0.28455988455988457,5306,0.29337365960956835,16174,-0.4904880066170389,32406,0.47026695931805423,83217,-0.506234224659822,17953,-0.3946841776110069,15565,-0.5164103491948616,31787,0.5206271544534639,83400,-0.5075197889182058,18544,-0.31067216981132073
ceSjm0nHamTmAd1tWcuDhw,19150,40.0797906,-75.1736235982,4.5,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,1,NA,1,NA,1,1,1,NA,0,1,6,10,NA,4.6667,0,9,1,4,22492,22299,3301,3248,2246,1926,11702,11703,5243,5422,13522,9917,44048,16795,13927,8930,43663,16737,-0.4180084788995918,6,22492,-0.26435491114390197,22299,-0.31026260886843066,3301,-0.3378328402366864,3248,-0.34965437788018433,2246,-0.12316849816849818,1926,-0.13036164844407064,11702,-0.38136178224035144,11703,-0.40701951249922075,5243,0.288023088023088,5422,0.3252680780863349,13522,-0.5858596756212464,9917,-0.6776581083150426,44048,-1.2495777427741825,16795,-0.467104440275172,13927,-0.5756830106748688,8930,-0.7501945957967308,43663,-1.2564266867696947,16737,-0.41721698113207545
